date,age,account,old_balance,new_balance,amount,type,message
2029-04-30,54,oa,155747.64,153930.15,-1817.49,outflow,"oa-Loan payment from OA Account at year 4, age 54--1817.49"
2029-04-30,54,loan,155939.18,154121.69,-1817.49,outflow,"loan-Loan payment from OA Account at year 4, age 54--1817.49"
2029-04-30,54,oa,153930.15,155632.36,1702.21,inflow,oa-Allocation for OA at age 54-1702.21
2029-04-30,54,sa,278220.9,278664.73,443.83,inflow,sa-Allocation for SA at age 54-443.83
2029-04-30,54,ma,102557.79,103149.75,591.96,inflow,ma-Allocation for MA at age 54-591.96
2029-05-31,54,oa,155632.36,153814.87,-1817.49,outflow,"oa-Loan payment from OA Account at year 4, age 54--1817.49"
2029-05-31,54,loan,154121.69,152304.2,-1817.49,outflow,"loan-Loan payment from OA Account at year 4, age 54--1817.49"
2029-05-31,54,oa,153814.87,155517.08,1702.21,inflow,oa-Allocation for OA at age 54-1702.21
2029-05-31,54,sa,278664.73,279108.56,443.83,inflow,sa-Allocation for SA at age 54-443.83
2029-05-31,54,ma,103149.75,103741.71,591.96,inflow,ma-Allocation for MA at age 54-591.96
2029-06-30,54,oa,155517.08,153699.59,-1817.49,outflow,"oa-Loan payment from OA Account at year 4, age 54--1817.49"
2029-06-30,54,loan,152304.2,150486.71,-1817.49,outflow,"loan-Loan payment from OA Account at year 4, age 54--1817.49"
2029-06-30,54,oa,153699.59,155401.8,1702.21,inflow,oa-Allocation for OA at age 54-1702.21
2029-06-30,54,sa,279108.56,279552.39,443.83,inflow,sa-Allocation for SA at age 54-443.83
2029-06-30,54,ma,103741.71,104333.67,591.96,inflow,ma-Allocation for MA at age 54-591.96
2029-07-31,55,oa,155401.8,153584.31,-1817.49,outflow,"oa-Loan payment from OA Account at year 4, age 55--1817.49"
2029-07-31,55,loan,150486.71,148669.22,-1817.49,outflow,"loan-Loan payment from OA Account at year 4, age 55--1817.49"
2029-07-31,55,oa,153584.31,155286.52,1702.21,inflow,oa-Allocation for OA at age 55-1702.21
2029-07-31,55,sa,279552.39,279996.22,443.83,inflow,sa-Allocation for SA at age 55-443.83
2029-07-31,55,ma,104333.67,104925.63,591.96,inflow,ma-Allocation for MA at age 55-591.96
2029-07-31,55,oa,155286.52,0.0,-155286.52,outflow,oa-transfer_cpf_age=55--155286.52
2029-07-31,55,sa,279996.22,0.0,-279996.22,outflow,sa-transfer_cpf_age=55--279996.22
2029-07-31,55,loan,148669.22,0.0,-148669.22,outflow,loan-transfer_cpf_age=55--148669.22
2029-07-31,55,ra,0.0,286613.52,286613.52,inflow,ra-transfer_cpf_age=55-286613.52
2029-07-31,55,excess,0.0,180113.52,180113.52,inflow,excess-transfer_cpf_age=55-180113.52
2029-08-31,55,oa,0.0,219.04,219.04,inflow,oa-Allocation for oa at age 55-219.04
2029-08-31,55,ma,104925.63,107225.55,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2029-08-31,55,ra,286613.52,286832.56,219.04,inflow,ra-Allocation for ra at age 55-219.04
2029-09-30,55,oa,219.04,438.08,219.04,inflow,oa-Allocation for oa at age 55-219.04
2029-09-30,55,ma,107225.55,109525.47,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2029-09-30,55,ra,286832.56,287051.6,219.04,inflow,ra-Allocation for ra at age 55-219.04
2029-10-31,55,oa,438.08,657.12,219.04,inflow,oa-Allocation for oa at age 55-219.04
2029-10-31,55,ma,109525.47,111825.39,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2029-10-31,55,ra,287051.6,287270.64,219.04,inflow,ra-Allocation for ra at age 55-219.04
2029-11-30,55,oa,657.12,876.16,219.04,inflow,oa-Allocation for oa at age 55-219.04
2029-11-30,55,ma,111825.39,114125.31,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2029-11-30,55,ra,287270.64,287489.68,219.04,inflow,ra-Allocation for ra at age 55-219.04
2029-12-31,55,oa,876.16,1095.2,219.04,inflow,oa-Allocation for oa at age 55-219.04
2029-12-31,55,ma,114125.31,116425.23,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2029-12-31,55,ra,287489.68,287708.72,219.04,inflow,ra-Allocation for ra at age 55-219.04
2029-12-31,55,oa,1095.2,1098.85,3.65,inflow,oa-Interest for ra at age 55-3.65
2029-12-31,55,ma,116425.23,116813.31,388.08,inflow,ma-Interest for ra at age 55-388.08
2029-12-31,55,ra,287708.72,288667.75,959.03,inflow,ra-Interest for ra at age 55-959.03
2029-12-31,55,ra,288667.75,288717.75,50.0,inflow,ra-Extra Interest for ra at age 55-50.00
2030-01-31,55,oa,1098.85,1317.89,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-01-31,55,ma,116813.31,119113.23,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-01-31,55,ra,288717.75,288936.79,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-02-28,55,oa,1317.89,1536.93,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-02-28,55,ma,119113.23,121413.15,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-02-28,55,ra,288936.79,289155.83,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-03-31,55,oa,1536.93,1755.97,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-03-31,55,ma,121413.15,123713.07,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-03-31,55,ra,289155.83,289374.87,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-04-30,55,oa,1755.97,1975.01,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-04-30,55,ma,123713.07,126012.99,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-04-30,55,ra,289374.87,289593.91,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-05-31,55,oa,1975.01,2194.05,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-05-31,55,ma,126012.99,128312.91,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-05-31,55,ra,289593.91,289812.95,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-06-30,55,oa,2194.05,2413.09,219.04,inflow,oa-Allocation for oa at age 55-219.04
2030-06-30,55,ma,128312.91,130612.83,2299.92,inflow,ma-Allocation for ma at age 55-2299.92
2030-06-30,55,ra,289812.95,290031.99,219.04,inflow,ra-Allocation for ra at age 55-219.04
2030-07-31,56,oa,2413.09,2632.13,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-07-31,56,ma,130612.83,132912.75,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-07-31,56,ra,290031.99,290251.03,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-08-31,56,oa,2632.13,2851.17,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-08-31,56,ma,132912.75,135212.67,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-08-31,56,ra,290251.03,290470.07,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-09-30,56,oa,2851.17,3070.21,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-09-30,56,ma,135212.67,137512.59,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-09-30,56,ra,290470.07,290689.11,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-10-31,56,oa,3070.21,3289.25,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-10-31,56,ma,137512.59,139812.51,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-10-31,56,ra,290689.11,290908.15,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-11-30,56,oa,3289.25,3508.29,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-11-30,56,ma,139812.51,142112.43,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-11-30,56,ra,290908.15,291127.19,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-12-31,56,oa,3508.29,3727.33,219.04,inflow,oa-Allocation for oa at age 56-219.04
2030-12-31,56,ma,142112.43,144412.35,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2030-12-31,56,ra,291127.19,291346.23,219.04,inflow,ra-Allocation for ra at age 56-219.04
2030-12-31,56,oa,3727.33,3739.75,12.42,inflow,oa-Interest for ra at age 56-12.42
2030-12-31,56,ma,144412.35,144893.72,481.37,inflow,ma-Interest for ra at age 56-481.37
2030-12-31,56,ra,291346.23,292317.38,971.15,inflow,ra-Interest for ra at age 56-971.15
2030-12-31,56,ra,292317.38,292367.38,50.0,inflow,ra-Extra Interest for ra at age 56-50.00
2031-01-31,56,oa,3739.75,3958.79,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-01-31,56,ma,144893.72,147193.64,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-01-31,56,ra,292367.38,292586.42,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-02-28,56,oa,3958.79,4177.83,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-02-28,56,ma,147193.64,149493.56,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-02-28,56,ra,292586.42,292805.46,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-03-31,56,oa,4177.83,4396.87,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-03-31,56,ma,149493.56,151793.48,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-03-31,56,ra,292805.46,293024.5,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-04-30,56,oa,4396.87,4615.91,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-04-30,56,ma,151793.48,154093.4,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-04-30,56,ra,293024.5,293243.54,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-05-31,56,oa,4615.91,4834.95,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-05-31,56,ma,154093.4,156393.32,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-05-31,56,ra,293243.54,293462.58,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-06-30,56,oa,4834.95,5053.99,219.04,inflow,oa-Allocation for oa at age 56-219.04
2031-06-30,56,ma,156393.32,158693.24,2299.92,inflow,ma-Allocation for ma at age 56-2299.92
2031-06-30,56,ra,293462.58,293681.62,219.04,inflow,ra-Allocation for ra at age 56-219.04
2031-07-31,57,oa,5053.99,5273.03,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-07-31,57,ma,158693.24,160993.16,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-07-31,57,ra,293681.62,293900.66,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-08-31,57,oa,5273.03,5492.07,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-08-31,57,ma,160993.16,163293.08,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-08-31,57,ra,293900.66,294119.7,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-09-30,57,oa,5492.07,5711.11,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-09-30,57,ma,163293.08,165593.0,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-09-30,57,ra,294119.7,294338.74,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-10-31,57,oa,5711.11,5930.15,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-10-31,57,ma,165593.0,167892.92,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-10-31,57,ra,294338.74,294557.78,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-11-30,57,oa,5930.15,6149.19,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-11-30,57,ma,167892.92,170192.84,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-11-30,57,ra,294557.78,294776.82,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-12-31,57,oa,6149.19,6368.23,219.04,inflow,oa-Allocation for oa at age 57-219.04
2031-12-31,57,ma,170192.84,172492.76,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2031-12-31,57,ra,294776.82,294995.86,219.04,inflow,ra-Allocation for ra at age 57-219.04
2031-12-31,57,oa,6368.23,6389.46,21.23,inflow,oa-Interest for ra at age 57-21.23
2031-12-31,57,ma,172492.76,173067.74,574.98,inflow,ma-Interest for ra at age 57-574.98
2031-12-31,57,ra,294995.86,295979.18,983.32,inflow,ra-Interest for ra at age 57-983.32
2031-12-31,57,ra,295979.18,296029.18,50.0,inflow,ra-Extra Interest for ra at age 57-50.00
2032-01-31,57,oa,6389.46,6608.5,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-01-31,57,ma,173067.74,175367.66,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-01-31,57,ra,296029.18,296248.22,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-02-29,57,oa,6608.5,6827.54,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-02-29,57,ma,175367.66,177667.58,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-02-29,57,ra,296248.22,296467.26,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-03-31,57,oa,6827.54,7046.58,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-03-31,57,ma,177667.58,179967.5,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-03-31,57,ra,296467.26,296686.3,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-04-30,57,oa,7046.58,7265.62,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-04-30,57,ma,179967.5,182267.42,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-04-30,57,ra,296686.3,296905.34,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-05-31,57,oa,7265.62,7484.66,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-05-31,57,ma,182267.42,184567.34,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-05-31,57,ra,296905.34,297124.38,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-06-30,57,oa,7484.66,7703.7,219.04,inflow,oa-Allocation for oa at age 57-219.04
2032-06-30,57,ma,184567.34,186867.26,2299.92,inflow,ma-Allocation for ma at age 57-2299.92
2032-06-30,57,ra,297124.38,297343.42,219.04,inflow,ra-Allocation for ra at age 57-219.04
2032-07-31,58,oa,7703.7,7922.74,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-07-31,58,ma,186867.26,189167.18,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-07-31,58,ra,297343.42,297562.46,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-08-31,58,oa,7922.74,8141.78,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-08-31,58,ma,189167.18,191467.1,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-08-31,58,ra,297562.46,297781.5,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-09-30,58,oa,8141.78,8360.82,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-09-30,58,ma,191467.1,193767.02,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-09-30,58,ra,297781.5,298000.54,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-10-31,58,oa,8360.82,8579.86,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-10-31,58,ma,193767.02,196066.94,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-10-31,58,ra,298000.54,298219.58,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-11-30,58,oa,8579.86,8798.9,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-11-30,58,ma,196066.94,198366.86,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-11-30,58,ra,298219.58,298438.62,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-12-31,58,oa,8798.9,9017.94,219.04,inflow,oa-Allocation for oa at age 58-219.04
2032-12-31,58,ma,198366.86,200666.78,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2032-12-31,58,ra,298438.62,298657.66,219.04,inflow,ra-Allocation for ra at age 58-219.04
2032-12-31,58,oa,9017.94,9048.0,30.06,inflow,oa-Interest for ra at age 58-30.06
2032-12-31,58,ma,200666.78,201335.67,668.89,inflow,ma-Interest for ra at age 58-668.89
2032-12-31,58,ra,298657.66,299653.19,995.53,inflow,ra-Interest for ra at age 58-995.53
2032-12-31,58,ra,299653.19,299703.19,50.0,inflow,ra-Extra Interest for ra at age 58-50.00
2033-01-31,58,oa,9048.0,9267.04,219.04,inflow,oa-Allocation for oa at age 58-219.04
2033-01-31,58,ma,201335.67,203635.59,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2033-01-31,58,ra,299703.19,299922.23,219.04,inflow,ra-Allocation for ra at age 58-219.04
2033-02-28,58,oa,9267.04,9486.08,219.04,inflow,oa-Allocation for oa at age 58-219.04
2033-02-28,58,ma,203635.59,205935.51,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2033-02-28,58,ra,299922.23,300141.27,219.04,inflow,ra-Allocation for ra at age 58-219.04
2033-03-31,58,oa,9486.08,9705.12,219.04,inflow,oa-Allocation for oa at age 58-219.04
2033-03-31,58,ma,205935.51,208235.43,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2033-03-31,58,ra,300141.27,300360.31,219.04,inflow,ra-Allocation for ra at age 58-219.04
2033-04-30,58,oa,9705.12,9924.16,219.04,inflow,oa-Allocation for oa at age 58-219.04
2033-04-30,58,ma,208235.43,210535.35,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2033-04-30,58,ra,300360.31,300579.35,219.04,inflow,ra-Allocation for ra at age 58-219.04
2033-05-31,58,oa,9924.16,10143.2,219.04,inflow,oa-Allocation for oa at age 58-219.04
2033-05-31,58,ma,210535.35,212835.27,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2033-05-31,58,ra,300579.35,300798.39,219.04,inflow,ra-Allocation for ra at age 58-219.04
2033-06-30,58,oa,10143.2,10362.24,219.04,inflow,oa-Allocation for oa at age 58-219.04
2033-06-30,58,ma,212835.27,215135.19,2299.92,inflow,ma-Allocation for ma at age 58-2299.92
2033-06-30,58,ra,300798.39,301017.43,219.04,inflow,ra-Allocation for ra at age 58-219.04
2033-07-31,59,oa,10362.24,10581.28,219.04,inflow,oa-Allocation for oa at age 59-219.04
2033-07-31,59,ma,215135.19,217435.11,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2033-07-31,59,ra,301017.43,301236.47,219.04,inflow,ra-Allocation for ra at age 59-219.04
2033-08-31,59,oa,10581.28,10800.32,219.04,inflow,oa-Allocation for oa at age 59-219.04
2033-08-31,59,ma,217435.11,219735.03,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2033-08-31,59,ra,301236.47,301455.51,219.04,inflow,ra-Allocation for ra at age 59-219.04
2033-09-30,59,oa,10800.32,11019.36,219.04,inflow,oa-Allocation for oa at age 59-219.04
2033-09-30,59,ma,219735.03,222034.95,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2033-09-30,59,ra,301455.51,301674.55,219.04,inflow,ra-Allocation for ra at age 59-219.04
2033-10-31,59,oa,11019.36,11238.4,219.04,inflow,oa-Allocation for oa at age 59-219.04
2033-10-31,59,ma,222034.95,224334.87,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2033-10-31,59,ra,301674.55,301893.59,219.04,inflow,ra-Allocation for ra at age 59-219.04
2033-11-30,59,oa,11238.4,11457.44,219.04,inflow,oa-Allocation for oa at age 59-219.04
2033-11-30,59,ma,224334.87,226634.79,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2033-11-30,59,ra,301893.59,302112.63,219.04,inflow,ra-Allocation for ra at age 59-219.04
2033-12-31,59,oa,11457.44,11676.48,219.04,inflow,oa-Allocation for oa at age 59-219.04
2033-12-31,59,ma,226634.79,228934.71,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2033-12-31,59,ra,302112.63,302331.67,219.04,inflow,ra-Allocation for ra at age 59-219.04
2033-12-31,59,oa,11676.48,11715.4,38.92,inflow,oa-Interest for ra at age 59-38.92
2033-12-31,59,ma,228934.71,229697.83,763.12,inflow,ma-Interest for ra at age 59-763.12
2033-12-31,59,ra,302331.67,303339.44,1007.77,inflow,ra-Interest for ra at age 59-1007.77
2033-12-31,59,ra,303339.44,303389.44,50.0,inflow,ra-Extra Interest for ra at age 59-50.00
2034-01-31,59,oa,11715.4,11934.44,219.04,inflow,oa-Allocation for oa at age 59-219.04
2034-01-31,59,ma,229697.83,231997.75,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2034-01-31,59,ra,303389.44,303608.48,219.04,inflow,ra-Allocation for ra at age 59-219.04
2034-02-28,59,oa,11934.44,12153.48,219.04,inflow,oa-Allocation for oa at age 59-219.04
2034-02-28,59,ma,231997.75,234297.67,2299.92,inflow,ma-Allocation for ma at age 59-2299.92
2034-02-28,59,ra,303608.48,303827.52,219.04,inflow,ra-Allocation for ra at age 59-219.04
2034-03-31,59,oa,12153.48,12372.52,219.04,inflow,oa-Allocation for oa at age 59-219.04
